Id,SalePrice
1461,109078.0772
1462,151936.5887
1463,165962.14482
1464,180549.06534
1465,233713.19752
1466,181603.31006
1467,161918.86772
1468,173425.56913
1469,186427.81861
1470,115852.0113
1471,155875.51642
1472,97377.223995
1473,92768.195745
1474,143457.41787
1475,116711.97616
1476,373024.51051
1477,290204.32346
1478,330542.82402
1479,311061.15117
1480,401940.2387
1481,336563.31243
1482,236118.35381
1483,169594.29204
1484,168355.2476
1485,180886.44557
1486,203023.17502
1487,334524.88551
1488,263543.45065
1489,194343.44294
1490,192019.27736
1491,203242.02985
1492,119750.77441
1493,172419.55976
1494,324865.47004
1495,319379.01842
1496,196123.97737
1497,201769.83867
1498,175225.54214
1499,161460.6238
1500,149216.61144
1501,176384.2177
1502,167552.84222
1503,247084.3752
1504,248126.07071
1505,211598.03134
1506,189326.2467
1507,211026.72701
1508,189299.39116
1509,176263.80252
1510,145869.15715
1511,144721.30174
1512,158857.52336
1513,178938.41574
1514,131452.55148
1515,190147.71494
1516,172182.19572
1517,141642.90039
1518,149912.92342
1519,188704.81577
1520,130316.20701
1521,133280.48222
1522,175833.81924
1523,125210.42129
1524,125609.99811
1525,121757.07447
1526,121956.67408
1527,119247.69947
1528,144864.94569
1529,143000.99599
1530,168189.95961
1531,116621.79883
1532,91348.32837
1533,125199.31139
1534,120839.2409
1535,123255.30874
1536,110911.26895
1537,77509.665688
1538,158934.75218
1539,192132.93511
1540,94220.746108
1541,138999.45786
1542,134638.35878
1543,183565.26204
1544,91443.648679
1545,126521.80182
1546,139912.43573
1547,128633.69664
1548,139083.66446
1549,120792.04092
1550,143049.88791
1551,114806.869
1552,130522.32436
1553,121100.87824
1554,122630.22485
1555,179580.00059
1556,155365.92191
1557,116755.82092
1558,115988.74337
1559,79494.074795
1560,135481.10654
1561,123450.76886
1562,117680.96277
1563,116238.27758
1564,140689.35401
1565,152719.69979
1566,222603.02625
1567,108448.43714
1568,225718.02502
1569,115574.75929
1570,127971.46038
1571,123050.73881
1572,123195.70246
1573,177922.44186
1574,139305.71241
1575,195476.9969
1576,226537.99957
1577,188815.70453
1578,174860.71305
1579,142285.58471
1580,211855.05515
1581,135041.57776
1582,137089.72525
1583,274313.18153
1584,231499.88042
1585,133375.84629
1586,64706.433116
1587,111365.41387
1588,124247.06318
1589,118213.46065
1590,130744.65969
1591,95442.123898
1592,123473.35488
1593,123825.32696
1594,93221.869041
1595,124575.15701
1596,228531.62074
1597,189480.95341
1598,215394.53038
1599,154786.48815
1600,164511.52836
1601,60212.14491
1602,115060.35405
1603,62813.435873
1604,221466.74313
1605,254961.53128
1606,169053.54137
1607,189040.85743
1608,221742.43022
1609,195816.15331
1610,168398.46217
1611,152722.67158
1612,161712.49597
1613,157561.9421
1614,97092.623877
1615,84959.392031
1616,92202.390764
1617,100012.83975
1618,121235.45963
1619,128931.17696
1620,181757.56008
1621,150540.30367
1622,148589.26702
1623,233120.40454
1624,191991.59926
1625,127943.65104
1626,170145.36526
1627,180842.23522
1628,269664.81342
1629,193151.32115
1630,309230.42424
1631,267163.56937
1632,264669.19018
1633,181293.05409
1634,182097.30548
1635,175111.35077
1636,162135.25121
1637,178448.11657
1638,211097.49486
1639,181358.21499
1640,235635.60954
1641,181531.75101
1642,228019.45018
1643,250132.78121
1644,246168.14679
1645,164443.53599
1646,153910.69167
1647,173152.23488
1648,143255.77907
1649,125734.14463
1650,114854.91578
1651,114854.91578
1652,97377.223995
1653,97377.223995
1654,159103.0294
1655,139577.56245
1656,143457.41787
1657,159103.0294
1658,155687.51828
1659,126661.96138
1660,138980.3462
1661,400114.8093
1662,392130.91359
1663,355502.09288
1664,437408.36011
1665,333623.95563
1666,308179.87549
1667,350473.88142
1668,334162.32934
1669,316321.03086
1670,339147.19045
1671,258234.73581
1672,385591.07854
1673,340236.93725
1674,294985.93334
1675,196380.91487
1676,178016.41929
1677,214897.00897
1678,424900.65324
1679,336642.22153
1680,295356.56212
1681,265081.83744
1682,303045.82858
1683,218025.94524
1684,188867.96655
1685,174239.45551
1686,172893.15868
1687,180886.44557
1688,198426.0882
1689,196555.69808
1690,190955.10837
1691,182755.50518
1692,255185.13867
1693,180886.44557
1694,175682.40999
1695,183702.90769
1696,248836.895
1697,183702.90769
1698,344065.15207
1699,313982.27858
1700,258958.46616
1701,293175.72059
1702,270414.90218
1703,267624.52592
1704,270815.53418
1705,232173.84002
1706,347517.25285
1707,208231.60678
1708,206150.37858
1709,277864.35706
1710,228305.41545
1711,265442.29624
1712,252638.03637
1713,240096.26259
1714,215182.54517
1715,215848.57493
1716,182599.52808
1717,177668.34993
1718,138822.90204
1719,210328.75651
1720,237352.39853
1721,175893.6087
1722,124794.1329
1723,146832.20505
1724,213086.71153
1725,224225.03371
1726,188617.21371
1727,160724.63862
1728,196852.41411
1729,172734.16491
1730,144233.65694
1731,132922.61821
1732,126084.8025
1733,116238.27758
1734,124630.38307
1735,118902.98475
1736,118902.98475
1737,320999.89165
1738,242618.27279
1739,256605.265
1740,190690.71144
1741,166399.68604
1742,176384.2177
1743,189498.48076
1744,275225.75514
1745,254303.65616
1746,305046.31276
1747,211079.14378
1748,213478.4273
1749,151459.66499
1750,147088.60801
1751,220884.05876
1752,115891.17879
1753,161387.51653
1754,213858.65507
1755,164763.53499
1756,116510.19087
1757,115891.17879
1758,149459.83759
1759,165390.78677
