Id,SalePrice
1461,142635.06814
1462,142635.06814
1463,190194.64968
1464,190194.64968
1465,292285.39475
1466,190194.64968
1467,190194.64968
1468,190194.64968
1469,190194.64968
1470,142635.06814
1471,142635.06814
1472,103555.65011
1473,103555.65011
1474,142411.69282
1475,142411.69282
1476,302371.38263
1477,302371.38263
1478,302371.38263
1479,302371.38263
1480,302371.38263
1481,302371.38263
1482,302371.38263
1483,190194.64968
1484,192801.34128
1485,190194.64968
1486,190194.64968
1487,319975.63297
1488,218927.40561
1489,218927.40561
1490,218927.40561
1491,178204.91241
1492,178204.91241
1493,134789.22684
1494,319975.63297
1495,319975.63297
1496,218927.40561
1497,218927.40561
1498,218927.40561
1499,218927.40561
1500,218927.40561
1501,218927.40561
1502,218927.40561
1503,218927.40561
1504,218927.40561
1505,218927.40561
1506,185462.66425
1507,185462.66425
1508,185462.66425
1509,185462.66425
1510,142635.06814
1511,142635.06814
1512,142635.06814
1513,142635.06814
1514,142635.06814
1515,142635.06814
1516,142635.06814
1517,142635.06814
1518,142635.06814
1519,142635.06814
1520,142635.06814
1521,142635.06814
1522,142635.06814
1523,142635.06814
1524,142635.06814
1525,142635.06814
1526,142635.06814
1527,142635.06814
1528,142635.06814
1529,142635.06814
1530,142635.06814
1531,121038.57954
1532,121038.57954
1533,121038.57954
1534,121038.57954
1535,121038.57954
1536,121038.57954
1537,121038.57954
1538,121038.57954
1539,121038.57954
1540,121038.57954
1541,121038.57954
1542,118151.96399
1543,118151.96399
1544,118151.96399
1545,118151.96399
1546,118151.96399
1547,118151.96399
1548,118151.96399
1549,118151.96399
1550,118151.96399
1551,121038.57954
1552,121038.57954
1553,121038.57954
1554,121038.57954
1555,206881.21867
1556,206881.21867
1557,138473.60293
1558,138473.60293
1559,138473.60293
1560,138473.60293
1561,134789.22684
1562,134789.22684
1563,134789.22684
1564,134789.22684
1565,134789.22684
1566,206881.21867
1567,134789.22684
1568,206881.21867
1569,122065.37469
1570,122065.37469
1571,122065.37469
1572,122065.37469
1573,122065.37469
1574,122065.37469
1575,178204.91241
1576,178204.91241
1577,191691.25459
1578,178204.91241
1579,191691.25459
1580,191691.25459
1581,191691.25459
1582,191691.25459
1583,191691.25459
1584,191691.25459
1585,191691.25459
1586,122065.37469
1587,122065.37469
1588,122065.37469
1589,122065.37469
1590,122065.37469
1591,122065.37469
1592,138473.60293
1593,138473.60293
1594,138473.60293
1595,138473.60293
1596,200117.28024
1597,200117.28024
1598,200117.28024
1599,136835.66786
1600,136835.66786
1601,93609.675884
1602,93609.675884
1603,93609.675884
1604,200117.28024
1605,152351.80112
1606,152351.80112
1607,152351.80112
1608,234088.69485
1609,234088.69485
1610,234088.69485
1611,152351.80112
1612,152351.80112
1613,152351.80112
1614,96232.483473
1615,96232.483473
1616,96232.483473
1617,96232.483473
1618,152351.80112
1619,152351.80112
1620,152351.80112
1621,152351.80112
1622,152351.80112
1623,152351.80112
1624,152351.80112
1625,142635.06814
1626,142635.06814
1627,190194.64968
1628,190194.64968
1629,190194.64968
1630,292285.39475
1631,292285.39475
1632,292285.39475
1633,190194.64968
1634,190194.64968
1635,190194.64968
1636,190194.64968
1637,190194.64968
1638,185462.66425
1639,185462.66425
1640,185462.66425
1641,185462.66425
1642,218927.40561
1643,218927.40561
1644,218927.40561
1645,185462.66425
1646,185462.66425
1647,185462.66425
1648,142635.06814
1649,142635.06814
1650,142635.06814
1651,142635.06814
1652,103555.65011
1653,103555.65011
1654,142411.69282
1655,142411.69282
1656,142411.69282
1657,142411.69282
1658,142411.69282
1659,142411.69282
1660,142635.06814
1661,302371.38263
1662,302371.38263
1663,302371.38263
1664,302371.38263
1665,302371.38263
1666,302371.38263
1667,302371.38263
1668,302371.38263
1669,302371.38263
1670,302371.38263
1671,302371.38263
1672,302371.38263
1673,302371.38263
1674,302371.38263
1675,302371.38263
1676,302371.38263
1677,302371.38263
1678,302371.38263
1679,302371.38263
1680,302371.38263
1681,302371.38263
1682,302371.38263
1683,302371.38263
1684,190194.64968
1685,190194.64968
1686,192801.34128
1687,190194.64968
1688,190194.64968
1689,190194.64968
1690,190194.64968
1691,190194.64968
1692,190194.64968
1693,190194.64968
1694,190194.64968
1695,190194.64968
1696,190194.64968
1697,190194.64968
1698,319975.63297
1699,319975.63297
1700,319975.63297
1701,319975.63297
1702,218927.40561
1703,218927.40561
1704,218927.40561
1705,218927.40561
1706,218927.40561
1707,218927.40561
1708,218927.40561
1709,218927.40561
1710,218927.40561
1711,218927.40561
1712,218927.40561
1713,218927.40561
1714,218927.40561
1715,218927.40561
1716,178204.91241
1717,178204.91241
1718,178204.91241
1719,178204.91241
1720,178204.91241
1721,178204.91241
1722,178204.91241
1723,178204.91241
1724,178204.91241
1725,178204.91241
1726,178204.91241
1727,178204.91241
1728,178204.91241
1729,178204.91241
1730,178204.91241
1731,134789.22684
1732,134789.22684
1733,134789.22684
1734,134789.22684
1735,134789.22684
1736,134789.22684
1737,229618.81091
1738,319975.63297
1739,218927.40561
1740,218927.40561
1741,218927.40561
1742,218927.40561
1743,218927.40561
1744,229618.81091
1745,229618.81091
1746,229618.81091
1747,185462.66425
1748,185462.66425
1749,185462.66425
1750,185462.66425
1751,185462.66425
1752,142635.06814
1753,142635.06814
1754,185462.66425
1755,185462.66425
1756,142635.06814
1757,142635.06814
1758,142635.06814
1759,142635.06814
1760,142635.06814
1761,142635.06814
1762,142635.06814
1763,142635.06814
1764,142635.06814
1765,142635.06814
1766,142635.06814
1767,142635.06814
1768,142635.06814
1769,142635.06814
1770,142635.06814
1771,142635.06814
1772,142635.06814
1773,142635.06814
1774,142635.06814
1775,142635.06814
1776,142635.06814
1777,142635.06814
1778,142635.06814
1779,142635.06814
1780,142635.06814
1781,142635.06814
1782,121038.57954
1783,121038.57954
1784,121038.57954
1785,121038.57954
1786,121038.57954
1787,121038.57954
1788,121038.57954
1789,121038.57954
1790,121038.57954
1791,142635.06814
1792,142635.06814
1793,142635.06814
1794,142635.06814
1795,142635.06814
1796,142635.06814
1797,142635.06814
1798,142635.06814
1799,142635.06814
1800,142635.06814
1801,142635.06814
1802,142635.06814
1803,142635.06814
1804,142635.06814
1805,142635.06814
1806,121038.57954
1807,121038.57954
1808,121038.57954
1809,121038.57954
1810,121038.57954
1811,121038.57954
1812,121038.57954
1813,121038.57954
1814,121038.57954
1815,121038.57954
1816,121038.57954
1817,121038.57954
1818,121038.57954
1819,121038.57954
1820,121038.57954
1821,121038.57954
1822,121038.57954
1823,93609.675884
1824,118151.96399
1825,118151.96399
1826,118151.96399
1827,118151.96399
1828,118151.96399
1829,118151.96399
1830,121038.57954
1831,121038.57954
1832,121038.57954
1833,93609.675884
1834,121038.57954
1835,121038.57954
1836,93609.675884
1837,93609.675884
1838,93609.675884
1839,134789.22684
1840,122065.37469
1841,122065.37469
1842,122065.37469
1843,134789.22684
1844,134789.22684
1845,134789.22684
1846,134789.22684
1847,206881.21867
1848,134789.22684
1849,122065.37469
1850,122065.37469
1851,122065.37469
1852,122065.37469
1853,122065.37469
1854,178204.91241
1855,178204.91241
1856,178204.91241
1857,178204.91241
1858,178204.91241
1859,178204.91241
1860,178204.91241
1861,178204.91241
1862,178204.91241
1863,178204.91241
1864,178204.91241
1865,191691.25459
1866,191691.25459
1867,191691.25459
1868,191691.25459
1869,191691.25459
1870,191691.25459
1871,191691.25459
1872,191691.25459
1873,206881.21867
1874,191691.25459
1875,191691.25459
1876,191691.25459
1877,191691.25459
1878,191691.25459
1879,191691.25459
1880,191691.25459
1881,191691.25459
1882,191691.25459
1883,191691.25459
1884,191691.25459
1885,191691.25459
1886,191691.25459
1887,191691.25459
1888,191691.25459
1889,191691.25459
1890,122065.37469
1891,122065.37469
1892,122065.37469
1893,122065.37469
1894,122065.37469
1895,122065.37469
1896,122065.37469
1897,138473.60293
1898,138473.60293
1899,200117.28024
1900,200117.28024
1901,200117.28024
1902,200117.28024
1903,200117.28024
1904,200117.28024
1905,200117.28024
1906,200117.28024
1907,200117.28024
1908,136835.66786
1909,136835.66786
1910,136835.66786
1911,200117.28024
1912,200117.28024
1913,93609.675884
1914,93609.675884
1915,200117.28024
1916,93609.675884
1917,152351.80112
1918,152351.80112
1919,152351.80112
1920,152351.80112
1921,234088.69485
1922,234088.69485
1923,234088.69485
1924,234088.69485
1925,234088.69485
1926,234088.69485
1927,152351.80112
1928,152351.80112
1929,152351.80112
1930,152351.80112
1931,152351.80112
1932,152351.80112
1933,152351.80112
1934,190194.64968
1935,190194.64968
1936,190194.64968
1937,190194.64968
1938,190194.64968
1939,292285.39475
1940,292285.39475
1941,190194.64968
1942,190194.64968
1943,292285.39475
1944,292285.39475
1945,292285.39475
1946,190194.64968
1947,292285.39475
1948,190194.64968
1949,185462.66425
1950,185462.66425
1951,185462.66425
1952,185462.66425
1953,185462.66425
1954,185462.66425
1955,185462.66425
1956,185462.66425
1957,185462.66425
1958,185462.66425
1959,142635.06814
1960,142635.06814
1961,142635.06814
1962,103555.65011
1963,103555.65011
1964,103555.65011
1965,142411.69282
1966,142411.69282
1967,302371.38263
1968,302371.38263
1969,302371.38263
1970,302371.38263
1971,302371.38263
1972,302371.38263
1973,302371.38263
1974,302371.38263
1975,302371.38263
1976,302371.38263
1977,302371.38263
1978,302371.38263
1979,302371.38263
1980,302371.38263
1981,302371.38263
1982,302371.38263
1983,302371.38263
1984,302371.38263
1985,192801.34128
1986,192801.34128
1987,192801.34128
1988,190194.64968
1989,190194.64968
1990,190194.64968
1991,302371.38263
1992,190194.64968
1993,190194.64968
1994,190194.64968
